tid,rid,date,year,start_time,end_time,birds_seen,points_surveyed
363,36,1997-06-01T22:00:00Z,1997,05:00:00,08:55:00,230,20
364,36,1998-06-05T22:00:00Z,1998,04:55:00,09:00:00,238,20
365,36,1999-05-30T22:00:00Z,1999,04:55:00,08:55:00,232,19
366,36,2000-06-08T22:00:00Z,2000,04:55:00,08:40:00,226,20
367,36,2001-06-08T22:00:00Z,2001,05:00:00,09:00:00,243,20
368,36,2002-06-03T22:00:00Z,2002,05:00:00,09:00:00,217,20
369,37,1989-06-14T22:00:00Z,1989,03:51:00,05:54:00,149,20
370,37,1990-06-14T22:00:00Z,1990,03:52:00,05:58:00,151,20
371,37,1991-06-15T22:00:00Z,1991,03:55:00,06:05:00,146,20
372,37,1992-06-15T22:00:00Z,1992,04:05:00,06:15:00,154,20
373,37,1993-06-16T22:00:00Z,1993,03:51:00,06:03:00,157,20
374,37,1994-06-10T22:00:00Z,1994,03:35:00,06:21:00,160,20
375,37,1995-06-15T22:00:00Z,1995,03:51:00,06:01:00,145,20
376,37,1996-06-15T22:00:00Z,1996,03:50:00,06:02:00,146,20
377,37,1997-06-16T22:00:00Z,1997,03:55:00,06:09:00,155,20
378,37,1998-06-16T22:00:00Z,1998,03:55:00,06:11:00,128,20
379,37,1999-06-14T22:00:00Z,1999,03:48:00,06:05:00,158,20
380,37,2000-06-16T22:00:00Z,2000,03:54:00,06:09:00,143,20
381,37,2001-06-15T22:00:00Z,2001,03:50:00,06:01:00,188,20
382,37,2002-06-16T22:00:00Z,2002,03:50:00,05:59:00,139,20
383,39,1989-05-27T22:00:00Z,1989,04:30:00,08:04:00,151,20
384,39,1990-05-18T22:00:00Z,1990,04:37:00,07:56:00,158,20
385,39,1991-05-25T22:00:00Z,1991,04:19:00,07:24:00,151,20
386,39,1992-05-22T22:00:00Z,1992,04:23:00,07:45:00,132,20
387,39,1993-05-15T22:00:00Z,1993,04:19:00,07:41:00,141,20
388,39,1994-05-27T22:00:00Z,1994,04:25:00,07:49:00,125,20
389,39,1995-05-22T22:00:00Z,1995,04:18:00,07:55:00,126,20
390,39,1996-05-23T22:00:00Z,1996,04:27:00,07:52:00,99,20
391,39,1997-05-22T22:00:00Z,1997,04:29:00,07:49:00,79,20
392,39,1998-05-21T22:00:00Z,1998,04:19:00,07:53:00,102,20
393,39,1999-05-18T22:00:00Z,1999,04:25:00,07:51:00,102,20
394,39,2000-05-21T22:00:00Z,2000,04:20:00,07:55:00,100,20
395,39,2001-05-24T22:00:00Z,2001,04:16:00,07:43:00,88,20
396,39,2002-05-18T22:00:00Z,2002,04:20:00,07:55:00,86,20
397,41,1989-06-11T22:00:00Z,1989,06:00:00,08:45:00,168,20
398,41,1990-06-12T22:00:00Z,1990,05:59:00,08:34:00,176,20
399,44,1990-05-24T22:00:00Z,1990,05:00:00,09:00:00,192,20
400,44,1991-05-19T22:00:00Z,1991,05:00:00,09:00:00,176,20
401,44,1992-05-16T22:00:00Z,1992,05:00:00,09:00:00,215,20
402,44,1993-05-28T22:00:00Z,1993,05:00:00,08:30:00,201,20
403,44,1994-05-27T22:00:00Z,1994,05:00:00,09:00:00,210,20
404,44,1995-05-19T22:00:00Z,1995,05:00:00,09:00:00,213,20
405,44,1996-05-24T22:00:00Z,1996,05:00:00,09:15:00,202,20
406,44,1997-05-23T22:00:00Z,1997,05:00:00,09:15:00,216,20
407,44,1998-05-20T22:00:00Z,1998,05:00:00,08:45:00,224,20
408,44,1999-05-29T22:00:00Z,1999,05:00:00,09:00:00,102,11
409,44,2001-05-24T22:00:00Z,2001,05:00:00,09:00:00,208,20
410,44,2002-05-24T22:00:00Z,2002,05:30:00,10:00:00,185,20
411,1280,1990-06-09T22:00:00Z,1990,15:26:00,18:15:00,120,20
412,1280,1991-05-24T22:00:00Z,1991,15:29:00,18:52:00,157,20
413,1281,1990-06-08T22:00:00Z,1990,20:31:00,21:46:00,69,7
414,1281,1991-05-24T22:00:00Z,1991,20:16:00,21:35:00,71,7
415,1282,1990-06-09T22:00:00Z,1990,06:05:00,10:20:00,184,20
416,1282,1992-06-13T22:00:00Z,1992,05:45:00,09:46:00,182,20
417,1282,1993-05-05T22:00:00Z,1993,05:51:00,09:58:00,200,20
418,1282,1994-06-10T22:00:00Z,1994,05:45:00,09:59:00,176,20
419,1282,1995-06-10T22:00:00Z,1995,06:05:00,10:25:00,199,20
420,1282,1996-06-15T22:00:00Z,1996,06:30:00,10:38:00,188,20
421,1282,1997-06-07T22:00:00Z,1997,06:19:00,10:24:00,189,20
422,1282,1998-06-04T22:00:00Z,1998,06:26:00,10:42:00,173,20
423,1282,1999-05-05T22:00:00Z,1999,06:22:00,10:43:00,183,20
424,48,1990-06-15T22:00:00Z,1990,11:10:00,14:06:00,165,20
425,48,1991-06-14T22:00:00Z,1991,10:56:00,13:48:00,171,20
426,48,1992-06-13T22:00:00Z,1992,10:10:00,12:58:00,159,20
427,48,1993-06-11T22:00:00Z,1993,11:25:00,14:07:00,154,20
428,48,1994-06-18T22:00:00Z,1994,10:10:00,12:58:00,170,20
429,48,1995-06-17T22:00:00Z,1995,10:10:00,12:59:00,127,20
430,48,1996-06-15T22:00:00Z,1996,10:25:00,13:05:00,209,20
431,48,1997-06-13T22:00:00Z,1997,10:40:00,13:20:00,191,20
432,48,1998-06-12T22:00:00Z,1998,10:23:00,13:10:00,134,20
433,48,1999-06-12T22:00:00Z,1999,10:26:00,13:15:00,211,20
434,48,2000-06-11T22:00:00Z,2000,10:26:00,13:15:00,159,20
435,48,2001-06-16T22:00:00Z,2001,10:23:00,13:21:00,216,20
436,49,1991-05-25T22:00:00Z,1991,05:25:00,10:00:00,172,20
437,50,1991-05-28T22:00:00Z,1991,04:50:00,10:15:00,177,20
438,51,1991-06-21T22:00:00Z,1991,07:30:00,11:30:00,131,20
439,51,1992-06-26T22:00:00Z,1992,07:30:00,11:30:00,58,16
440,52,1991-06-04T22:00:00Z,1991,05:00:00,09:00:00,190,20
441,52,1992-06-04T22:00:00Z,1992,05:15:00,09:55:00,196,20
442,52,1993-06-04T22:00:00Z,1993,05:05:00,09:15:00,181,20
443,52,1994-06-11T22:00:00Z,1994,05:00:00,09:10:00,143,20
444,52,1995-06-03T22:00:00Z,1995,05:02:00,09:10:00,192,20
445,52,1996-06-04T22:00:00Z,1996,05:09:00,09:15:00,192,20
446,52,1997-06-04T22:00:00Z,1997,05:20:00,09:20:00,161,20
447,52,1998-06-04T22:00:00Z,1998,05:10:00,13:00:00,151,20
448,52,1999-05-11T22:00:00Z,1999,05:20:00,09:10:00,138,20
449,52,2000-06-03T22:00:00Z,2000,05:10:00,09:30:00,154,20
450,1283,1992-06-05T22:00:00Z,1992,04:00:00,09:15:00,277,20
451,1283,1993-06-04T22:00:00Z,1993,04:00:00,09:45:00,221,20
452,1283,1994-05-29T22:00:00Z,1994,04:20:00,09:50:00,244,20
453,1283,1996-05-31T22:00:00Z,1996,04:30:00,10:05:00,194,20
454,1283,1997-05-31T22:00:00Z,1997,04:30:00,11:00:00,206,20
455,1283,1998-06-05T22:00:00Z,1998,04:30:00,10:45:00,228,20
456,1283,1999-05-31T22:00:00Z,1999,04:30:00,10:00:00,198,20
457,1283,2000-06-10T22:00:00Z,2000,04:30:00,10:00:00,186,20
458,53,1992-05-29T22:00:00Z,1992,03:55:00,08:45:00,196,19
459,53,1993-06-04T22:00:00Z,1993,04:05:00,08:15:00,237,20
460,53,1994-06-05T22:00:00Z,1994,03:55:00,08:15:00,139,20
461,53,1995-05-30T22:00:00Z,1995,03:55:00,08:15:00,218,20
462,53,1996-05-31T22:00:00Z,1996,04:00:00,08:15:00,234,20
463,53,1997-05-31T22:00:00Z,1997,04:00:00,08:20:00,222,20
464,53,1998-05-30T22:00:00Z,1998,04:05:00,08:15:00,206,20
465,53,1999-05-27T22:00:00Z,1999,04:00:00,08:15:00,221,20
466,53,2000-05-31T22:00:00Z,2000,04:00:00,08:15:00,217,20
467,53,2002-05-28T22:00:00Z,2002,03:55:00,08:15:00,227,20
468,54,1992-05-31T22:00:00Z,1992,18:55:00,22:49:00,199,20
469,54,1993-06-06T22:00:00Z,1993,19:05:00,22:28:00,210,20
470,54,1994-06-02T22:00:00Z,1994,18:55:00,22:36:00,200,20
471,54,1995-05-31T22:00:00Z,1995,18:45:00,22:25:00,195,20
472,54,1996-06-02T22:00:00Z,1996,18:42:00,22:16:00,200,20
473,54,1997-06-01T22:00:00Z,1997,18:54:00,22:36:00,211,20
474,54,1998-05-28T22:00:00Z,1998,18:41:00,22:14:00,200,20
475,54,1999-05-30T22:00:00Z,1999,18:46:00,22:16:00,199,20
476,54,2000-05-30T22:00:00Z,2000,18:45:00,22:07:00,194,20
477,54,2001-05-24T22:00:00Z,2001,18:44:00,22:18:00,166,20
478,54,2002-05-27T22:00:00Z,2002,18:34:00,22:12:00,205,20
479,55,1992-05-07T22:00:00Z,1992,18:00:00,21:30:00,193,20
480,55,1994-05-27T22:00:00Z,1994,04:30:00,08:45:00,212,20
481,55,1995-06-04T22:00:00Z,1995,05:00:00,09:00:00,170,20
482,55,1996-06-04T22:00:00Z,1996,04:30:00,08:00:00,149,20
483,55,1997-06-03T22:00:00Z,1997,04:30:00,09:00:00,164,20
484,55,1998-06-01T22:00:00Z,1998,04:30:00,08:30:00,169,20
485,55,1999-06-09T22:00:00Z,1999,05:30:00,09:00:00,157,20
486,56,1992-05-31T22:00:00Z,1992,04:00:00,07:50:00,193,20
487,1284,1994-05-28T22:00:00Z,1994,05:00:00,08:00:00,64,12
488,1284,1995-06-03T22:00:00Z,1995,05:15:00,08:30:00,67,12
489,1284,1996-06-06T22:00:00Z,1996,05:00:00,09:00:00,79,12
490,1284,1997-06-04T22:00:00Z,1997,04:30:00,08:15:00,88,12
491,1284,1998-06-03T22:00:00Z,1998,04:30:00,07:00:00,77,12
492,57,1996-06-08T22:00:00Z,1996,07:00:00,12:45:00,164,20
493,57,1997-06-05T22:00:00Z,1997,06:30:00,12:15:00,163,20
494,57,1998-06-13T22:00:00Z,1998,06:30:00,12:15:00,162,20
495,57,1999-06-01T22:00:00Z,1999,06:30:00,11:45:00,185,20
496,57,2000-06-03T22:00:00Z,2000,06:30:00,12:15:00,154,20
497,57,2001-06-03T22:00:00Z,2001,06:30:00,12:00:00,123,20
498,57,2002-06-01T22:00:00Z,2002,06:35:00,11:45:00,134,20
499,58,1996-06-13T22:00:00Z,1996,06:00:00,12:30:00,164,18
500,58,1997-06-13T22:00:00Z,1997,06:00:00,13:05:00,163,19
501,58,1998-06-13T22:00:00Z,1998,06:10:00,11:45:00,162,20
502,58,1999-05-13T22:00:00Z,1999,06:15:00,14:00:00,187,20
503,58,2000-06-13T22:00:00Z,2000,06:30:00,13:05:00,205,20
504,58,2001-06-13T22:00:00Z,2001,06:15:00,11:30:00,188,20
505,58,2002-06-13T22:00:00Z,2002,06:00:00,12:15:00,203,20
506,59,1997-06-07T22:00:00Z,1997,08:30:00,13:57:00,192,20
507,59,1999-06-09T22:00:00Z,1999,08:40:00,14:17:00,223,20
508,59,2000-06-03T22:00:00Z,2000,08:36:00,13:08:00,238,20
509,59,2001-06-13T22:00:00Z,2001,08:50:00,13:48:00,231,20
510,59,2002-06-08T22:00:00Z,2002,08:35:00,13:00:00,220,20
511,60,1998-06-07T22:00:00Z,1998,12:50:00,16:39:00,187,20
512,61,1998-06-13T22:00:00Z,1998,08:00:00,10:10:00,73,10
513,62,1999-06-12T22:00:00Z,1999,18:00:00,22:20:00,145,13
514,62,2000-06-13T22:00:00Z,2000,18:05:00,22:15:00,159,15
515,62,2001-06-14T22:00:00Z,2001,18:15:00,22:17:00,177,15
516,62,2002-06-13T22:00:00Z,2002,18:20:00,22:12:00,157,15
517,63,1999-05-06T22:00:00Z,1999,05:00:00,08:15:00,125,12
518,63,2000-06-08T22:00:00Z,2000,05:00:00,08:30:00,92,12
519,64,1999-05-20T22:00:00Z,1999,04:45:00,08:35:00,244,20
520,64,2000-05-24T22:00:00Z,2000,04:30:00,08:35:00,194,20
521,65,1999-05-21T22:00:00Z,1999,06:05:00,10:00:00,232,20
522,66,1999-05-28T22:00:00Z,1999,05:15:00,09:00:00,238,20
523,66,2000-05-29T22:00:00Z,2000,04:55:00,08:30:00,209,20
524,67,1999-05-18T22:00:00Z,1999,04:55:00,08:15:00,213,20
525,67,2000-05-22T22:00:00Z,2000,04:55:00,08:30:00,164,20
526,68,1999-06-10T22:00:00Z,1999,04:40:00,07:45:00,204,20
527,69,1999-05-29T22:00:00Z,1999,11:15:00,16:10:00,78,10
528,69,2000-05-31T22:00:00Z,2000,10:10:00,13:25:00,104,10
529,69,2002-06-01T22:00:00Z,2002,10:45:00,15:45:00,96,10
530,70,1999-06-04T22:00:00Z,1999,09:00:00,12:30:00,74,10
531,70,2000-06-01T22:00:00Z,2000,09:00:00,12:15:00,115,10
532,70,2001-06-08T22:00:00Z,2001,09:00:00,12:15:00,76,10
533,70,2002-06-07T22:00:00Z,2002,08:45:00,12:15:00,102,10
534,71,1999-05-21T22:00:00Z,1999,06:00:00,10:30:00,138,20
535,71,2000-05-28T22:00:00Z,2000,07:00:00,10:00:00,100,19
536,72,1999-06-12T22:00:00Z,1999,12:00:00,17:30:00,97,16
537,72,2000-05-09T22:00:00Z,2000,11:00:00,16:30:00,120,16
538,73,1999-05-18T22:00:00Z,1999,09:00:00,12:15:00,93,20
539,73,2000-06-07T22:00:00Z,2000,07:05:00,09:40:00,85,10
540,74,1999-06-01T22:00:00Z,1999,09:45:00,13:25:00,73,18
541,74,2000-06-06T22:00:00Z,2000,07:00:00,09:20:00,69,9
542,75,2000-05-24T22:00:00Z,2000,08:30:00,14:00:00,79,10
543,75,2001-05-24T22:00:00Z,2001,08:00:00,12:30:00,92,10
544,75,2002-05-24T22:00:00Z,2002,07:00:00,13:00:00,107,10
545,77,2000-06-11T22:00:00Z,2000,09:00:00,14:00:00,108,8
546,78,2000-06-09T22:00:00Z,2000,06:00:00,08:50:00,62,10
547,79,2000-06-03T22:00:00Z,2000,04:45:00,10:30:00,224,20
548,79,2001-05-27T22:00:00Z,2001,04:45:00,11:00:00,218,20
549,79,2002-06-08T22:00:00Z,2002,04:40:00,09:00:00,255,20
550,80,2000-06-09T22:00:00Z,2000,06:30:00,08:30:00,88,20
551,81,2000-06-09T22:00:00Z,2000,08:30:00,10:30:00,35,12
552,82,2000-06-05T22:00:00Z,2000,05:00:00,09:00:00,74,9
553,83,2000-06-09T22:00:00Z,2000,15:00:00,16:30:00,53,15
554,84,2001-06-04T22:00:00Z,2001,06:13:00,11:15:00,162,20
555,84,2002-06-08T22:00:00Z,2002,06:08:00,09:58:00,173,20
556,85,2002-05-31T22:00:00Z,2002,05:30:00,08:15:00,124,15
557,1285,1976-06-08T22:00:00Z,1976,05:30:00,05:30:00,194,20
558,1285,1977-06-04T22:00:00Z,1977,05:45:00,05:45:00,195,20
559,1285,1978-06-04T22:00:00Z,1978,05:18:00,05:18:00,205,20
560,1285,1979-05-09T22:00:00Z,1979,05:18:00,05:18:00,174,20
561,1285,1980-06-06T22:00:00Z,1980,06:15:00,06:15:00,215,20
562,1285,1981-06-05T22:00:00Z,1981,06:18:00,06:18:00,226,20
563,1285,1982-06-05T22:00:00Z,1982,06:23:00,06:23:00,223,20
564,88,1976-05-22T22:00:00Z,1976,04:45:00,04:45:00,182,20
565,88,1977-05-25T22:00:00Z,1977,04:00:00,04:00:00,183,20
566,88,1978-05-29T22:00:00Z,1978,03:40:00,03:40:00,186,20
567,88,1979-05-26T22:00:00Z,1979,04:30:00,04:30:00,170,20
568,88,1980-05-17T22:00:00Z,1980,04:40:00,04:40:00,166,20
569,88,1981-05-29T22:00:00Z,1981,05:30:00,05:30:00,160,20
570,88,1982-05-22T22:00:00Z,1982,04:50:00,04:50:00,184,20
571,88,1983-05-28T22:00:00Z,1983,04:45:00,04:45:00,163,20
572,88,1984-05-25T22:00:00Z,1984,04:50:00,04:50:00,179,20
573,88,1985-05-17T22:00:00Z,1985,04:45:00,04:45:00,192,20
574,88,1986-05-23T22:00:00Z,1986,04:30:00,07:50:00,152,20
575,88,1987-05-22T22:00:00Z,1987,04:40:00,08:00:00,169,20
576,88,1988-05-26T22:00:00Z,1988,04:40:00,08:00:00,162,20
577,88,1989-05-21T22:00:00Z,1989,04:40:00,08:00:00,191,20
578,88,1990-05-27T22:00:00Z,1990,04:40:00,08:00:00,167,20
579,88,1991-05-22T22:00:00Z,1991,04:45:00,08:00:00,155,20
580,88,1992-05-22T22:00:00Z,1992,04:50:00,08:00:00,151,20
581,88,1993-06-13T22:00:00Z,1993,05:15:00,08:20:00,171,20
582,88,1994-05-22T22:00:00Z,1994,05:45:00,09:10:00,179,20
583,88,1995-05-15T22:00:00Z,1995,06:00:00,09:25:00,171,20
584,88,1996-05-27T22:00:00Z,1996,05:35:00,09:10:00,166,20
585,88,1997-05-17T22:00:00Z,1997,05:15:00,08:30:00,168,20
586,88,1998-05-22T22:00:00Z,1998,05:45:00,09:00:00,157,20
587,88,1999-05-22T22:00:00Z,1999,06:15:00,09:30:00,135,20
588,88,2000-05-22T22:00:00Z,2000,05:45:00,09:20:00,122,20
589,1286,1978-06-13T22:00:00Z,1978,05:15:00,05:15:00,112,20
590,1287,1979-05-23T22:00:00Z,1979,06:55:00,06:55:00,143,20
591,1287,1980-05-30T22:00:00Z,1980,07:30:00,07:30:00,113,20
592,1287,1981-05-23T22:00:00Z,1981,07:25:00,07:25:00,157,20
593,1288,1980-05-30T22:00:00Z,1980,05:50:00,05:50:00,220,20
594,1288,1981-05-28T22:00:00Z,1981,05:54:00,05:54:00,245,20
595,1288,1982-05-29T22:00:00Z,1982,05:45:00,05:45:00,278,20
596,1288,1983-05-27T22:00:00Z,1983,05:57:00,05:57:00,272,20
597,1289,1980-06-11T22:00:00Z,1980,07:30:00,07:30:00,138,20
598,1289,1981-06-12T22:00:00Z,1981,07:00:00,07:00:00,128,20
599,1289,1982-06-10T22:00:00Z,1982,06:30:00,06:30:00,176,20
600,1289,1983-06-12T22:00:00Z,1983,06:45:00,06:45:00,147,20
601,1289,1984-06-10T22:00:00Z,1984,07:05:00,07:05:00,176,20
602,1289,1986-06-14T22:00:00Z,1986,06:35:00,10:30:00,159,20
603,1289,1987-06-12T22:00:00Z,1987,06:20:00,10:45:00,158,20
604,1289,1988-06-13T22:00:00Z,1988,06:25:00,11:15:00,173,20
605,1289,1989-06-11T22:00:00Z,1989,06:12:00,10:40:00,200,20
606,1289,1990-06-11T22:00:00Z,1990,05:50:00,10:50:00,202,20
607,1289,1991-06-17T22:00:00Z,1991,05:42:00,10:35:00,192,20
608,1290,1980-06-13T22:00:00Z,1980,05:45:00,05:45:00,163,20
609,1290,1982-05-30T22:00:00Z,1982,07:00:00,07:00:00,188,20
610,1290,1983-06-10T22:00:00Z,1983,07:15:00,07:15:00,196,20
611,89,1981-05-30T22:00:00Z,1981,06:46:00,06:46:00,177,20
612,89,1982-05-29T22:00:00Z,1982,07:00:00,07:00:00,151,20
613,89,1983-06-04T22:00:00Z,1983,07:15:00,07:15:00,172,20
614,89,1984-06-02T22:00:00Z,1984,06:40:00,06:40:00,199,20
615,89,1985-05-25T22:00:00Z,1985,06:50:00,06:50:00,219,20
616,89,1986-05-30T22:00:00Z,1986,07:00:00,12:25:00,194,20
617,89,1987-05-23T22:00:00Z,1987,06:58:00,12:13:00,151,20
618,89,1988-05-28T22:00:00Z,1988,06:45:00,11:40:00,185,20
619,89,1989-05-27T22:00:00Z,1989,06:55:00,11:40:00,190,20
620,89,1990-05-26T22:00:00Z,1990,06:57:00,11:40:00,162,20
621,89,1991-06-01T22:00:00Z,1991,06:30:00,11:46:00,175,20
622,89,1992-05-27T22:00:00Z,1992,06:46:00,11:47:00,179,20
623,89,1993-05-23T22:00:00Z,1993,06:35:00,11:45:00,201,20
624,89,1994-05-28T22:00:00Z,1994,06:45:00,12:02:00,134,20
625,89,1995-05-27T22:00:00Z,1995,06:48:00,11:58:00,206,20
626,89,1996-06-01T22:00:00Z,1996,06:38:00,11:58:00,188,20
627,89,1997-05-24T22:00:00Z,1997,07:10:00,11:54:00,152,20
628,89,1998-05-30T22:00:00Z,1998,07:03:00,11:32:00,169,20
629,89,1999-06-05T22:00:00Z,1999,06:43:00,11:29:00,217,20
630,89,2000-06-02T22:00:00Z,2000,06:58:00,11:39:00,168,20
631,90,1981-05-30T22:00:00Z,1981,05:55:00,05:55:00,256,20
632,90,1982-05-30T22:00:00Z,1982,05:55:00,05:55:00,264,20
633,90,1983-05-28T22:00:00Z,1983,05:55:00,05:55:00,234,20
634,90,1984-05-25T22:00:00Z,1984,05:55:00,05:55:00,235,20
635,90,1985-05-29T22:00:00Z,1985,05:55:00,05:55:00,215,20
636,90,1986-05-30T22:00:00Z,1986,05:52:00,08:19:00,222,20
637,90,1987-05-27T22:00:00Z,1987,05:48:00,08:11:00,225,20
638,90,1988-05-27T22:00:00Z,1988,05:44:00,08:22:00,196,20
639,90,1989-06-03T22:00:00Z,1989,05:50:00,08:22:00,197,20
640,90,1990-06-01T22:00:00Z,1990,05:45:00,08:08:00,201,20
641,90,1991-05-25T22:00:00Z,1991,05:40:00,08:06:00,260,20
642,90,1992-05-27T22:00:00Z,1992,05:32:00,07:53:00,224,20
643,90,1993-05-30T22:00:00Z,1993,05:29:00,07:50:00,222,20
644,90,1994-05-27T22:00:00Z,1994,05:25:00,07:43:00,241,20
645,90,1995-05-26T22:00:00Z,1995,05:25:00,07:41:00,223,20
646,90,1996-05-26T22:00:00Z,1996,05:25:00,07:40:00,266,20
647,90,1997-05-24T22:00:00Z,1997,05:25:00,07:43:00,224,20
648,90,1998-05-31T22:00:00Z,1998,05:25:00,07:35:00,207,20
649,90,1999-05-26T22:00:00Z,1999,05:25:00,07:36:00,224,20
650,90,2000-05-27T22:00:00Z,2000,05:26:00,07:32:00,206,20
651,90,2001-05-26T22:00:00Z,2001,05:28:00,07:36:00,205,20
652,90,2002-06-01T22:00:00Z,2002,05:50:00,08:03:00,228,20
653,1291,1981-06-13T22:00:00Z,1981,06:30:00,06:30:00,50,19
654,1291,1982-06-13T22:00:00Z,1982,06:45:00,06:45:00,45,20
655,1291,1983-06-16T22:00:00Z,1983,06:50:00,06:50:00,47,20
656,1291,1984-06-17T22:00:00Z,1984,06:45:00,06:45:00,90,19
657,91,1981-06-07T22:00:00Z,1981,07:30:00,07:30:00,167,20
658,91,1982-06-12T22:00:00Z,1982,07:30:00,07:30:00,147,20
659,91,1983-06-06T22:00:00Z,1983,07:00:00,07:00:00,147,20
660,91,1984-06-08T22:00:00Z,1984,07:20:00,07:20:00,158,20
661,91,1985-06-07T22:00:00Z,1985,07:30:00,07:30:00,137,20
662,91,1986-06-13T22:00:00Z,1986,07:20:00,10:20:00,168,20
663,91,1987-06-09T22:00:00Z,1987,07:00:00,09:55:00,168,20
664,91,1988-06-13T22:00:00Z,1988,07:05:00,10:15:00,162,20
665,91,1989-06-08T22:00:00Z,1989,07:15:00,10:15:00,160,20
666,91,1990-06-09T22:00:00Z,1990,07:00:00,10:05:00,159,20
667,91,1991-06-08T22:00:00Z,1991,07:30:00,10:35:00,150,20
668,91,1992-06-10T22:00:00Z,1992,07:00:00,10:00:00,139,20
669,91,1993-06-10T22:00:00Z,1993,07:00:00,09:45:00,173,20
670,91,1994-06-09T22:00:00Z,1994,07:05:00,10:10:00,156,20
671,91,1996-06-04T22:00:00Z,1996,07:05:00,10:05:00,141,20
672,91,1997-06-07T22:00:00Z,1997,07:25:00,10:25:00,128,20
673,91,1999-06-11T22:00:00Z,1999,07:30:00,10:45:00,151,20
674,91,2000-06-13T22:00:00Z,2000,07:00:00,10:15:00,117,20
675,91,2001-06-08T22:00:00Z,2001,07:35:00,10:30:00,129,20
676,91,2002-06-08T22:00:00Z,2002,07:15:00,10:30:00,126,20
677,1292,1981-06-13T22:00:00Z,1981,05:00:00,05:00:00,201,20
678,1292,1982-06-12T22:00:00Z,1982,04:45:00,04:45:00,203,20
679,1292,1983-06-10T22:00:00Z,1983,05:00:00,05:00:00,225,20
680,1292,1984-06-11T22:00:00Z,1984,05:00:00,05:00:00,256,20
681,1292,1985-06-07T22:00:00Z,1985,04:45:00,04:45:00,224,20
682,1292,1986-06-11T22:00:00Z,1986,05:00:00,08:00:00,221,20
683,1292,1987-06-12T22:00:00Z,1987,05:00:00,07:45:00,282,20
684,1292,1988-06-15T22:00:00Z,1988,05:00:00,07:30:00,252,20
685,1292,1989-06-12T22:00:00Z,1989,05:00:00,07:30:00,187,20
686,1292,1990-06-13T22:00:00Z,1990,05:05:00,07:30:00,227,20
687,1292,1991-06-18T22:00:00Z,1991,05:00:00,07:30:00,231,20
688,1292,1992-06-15T22:00:00Z,1992,05:00:00,07:30:00,201,20
689,1292,1993-06-15T22:00:00Z,1993,05:00:00,07:40:00,200,20
690,1292,1994-06-16T22:00:00Z,1994,05:00:00,07:30:00,176,20
691,1292,1995-06-17T22:00:00Z,1995,05:10:00,07:40:00,183,20
692,1292,1997-06-10T22:00:00Z,1997,05:10:00,07:40:00,212,20
693,1293,1982-06-06T22:00:00Z,1982,09:00:00,09:00:00,191,20
694,1293,1983-06-12T22:00:00Z,1983,09:00:00,09:00:00,165,20
695,1294,1983-06-11T22:00:00Z,1983,05:00:00,05:00:00,179,20
696,1295,1983-06-12T22:00:00Z,1983,04:45:00,04:45:00,173,20
697,1295,1984-06-15T22:00:00Z,1984,04:45:00,04:45:00,135,20
698,1295,1985-06-15T22:00:00Z,1985,04:45:00,04:45:00,114,20
699,1296,1983-06-10T22:00:00Z,1983,07:16:00,07:16:00,207,20
700,1296,1984-06-02T22:00:00Z,1984,07:18:00,07:18:00,216,20
701,1296,1985-06-10T22:00:00Z,1985,07:13:00,07:13:00,167,20
702,1296,1986-06-11T22:00:00Z,1986,07:13:00,11:54:00,182,20
703,1296,1987-06-04T22:00:00Z,1987,07:01:00,12:01:00,244,20
704,1296,1988-06-15T22:00:00Z,1988,07:18:00,12:00:00,208,20
705,1297,1983-06-12T22:00:00Z,1983,09:45:00,09:45:00,185,20
706,1297,1984-06-04T22:00:00Z,1984,09:55:00,09:55:00,187,20
707,1297,1985-06-09T22:00:00Z,1985,09:52:00,09:52:00,205,20
708,1297,1986-06-17T22:00:00Z,1986,09:51:00,13:02:00,212,20
709,1297,1987-06-05T22:00:00Z,1987,09:45:00,12:56:00,197,20
710,1297,1988-06-10T22:00:00Z,1988,09:58:00,13:33:00,167,20
711,1297,1989-06-15T22:00:00Z,1989,09:45:00,13:00:00,226,20
712,1297,1990-06-11T22:00:00Z,1990,09:30:00,12:21:00,215,20
713,1297,1991-06-17T22:00:00Z,1991,09:39:00,12:53:00,244,20
714,1297,1992-06-12T22:00:00Z,1992,09:48:00,12:42:00,205,20
715,1297,1993-06-16T22:00:00Z,1993,09:23:00,12:24:00,226,20
716,1297,1994-06-16T22:00:00Z,1994,09:54:00,12:53:00,230,20
717,1297,1995-06-15T22:00:00Z,1995,09:40:00,12:26:00,247,20
718,1297,1996-06-16T22:00:00Z,1996,09:30:00,12:25:00,190,20
719,1297,1997-06-18T22:00:00Z,1997,10:04:00,12:53:00,217,20
720,1297,1998-06-18T22:00:00Z,1998,09:32:00,12:31:00,206,20
721,1297,1999-06-14T22:00:00Z,1999,09:30:00,12:25:00,222,20
722,1297,2000-06-18T22:00:00Z,2000,09:43:00,12:42:00,217,20
723,1297,2001-06-14T22:00:00Z,2001,09:15:00,12:01:00,221,20
724,93,1983-05-22T22:00:00Z,1983,05:59:00,05:59:00,266,20
725,93,1984-05-19T22:00:00Z,1984,05:49:00,05:49:00,257,20
726,93,1985-05-20T22:00:00Z,1985,05:39:00,05:39:00,255,20
